Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-07-14,9.399587357716321,9.497499771798665,9.221041578582822,9.261358261108398,3043700,0.0,0
2011-07-15,9.290155648123445,9.313194380339896,9.146167416685891,9.157686233520508,2347200,0.0,0
2011-07-18,9.094330632832735,9.128888179091204,8.71420037035739,8.863948822021484,5113800,0.0,0
2011-07-19,8.886987154398655,9.1116092864453,8.869708106338473,9.094330787658691,1940000,0.0,0
2011-07-20,9.04249426223522,9.445662691263502,9.04249426223522,9.365029335021973,3910600,0.0,0
2011-07-21,9.722119886943211,9.88914736373558,9.595410182807159,9.791234970092773,3834300,0.0,0
2011-07-22,10.010098303887897,10.240481203145551,9.820033180983287,10.15408706665039,3950400,0.0,0
2011-07-25,9.98130232720572,10.223203524978077,9.871870545260618,9.99282169342041,2675200,0.0,0
2011-07-26,9.969782963310609,10.223203527356615,9.825794181235162,10.200164794921875,2763900,0.0,0
2011-07-27,10.108014713467945,10.171370145733494,9.894911875288845,10.010102272033691,3158600,0.0,0
2011-07-28,9.992822901693305,10.06769659404762,9.75668135847546,9.860353469848633,4016200,0.0,0
2011-07-29,9.67028720431794,9.773958205413352,9.509019371701909,9.566615104675293,5670300,0.0,0
2011-08-01,9.779717888565415,9.820034572082614,9.457183321880585,9.566615104675293,3779100,0.0,0
2011-08-02,9.41686696327406,9.428386329975638,9.18648457270524,9.215282440185547,6641800,0.0,0
2011-08-03,9.08857238364486,9.134648753074028,8.817873850566915,8.858190536499023,6471700,0.0,0
2011-08-04,8.673883800828996,8.70268111559058,7.832989356789196,7.902103900909424,13543500,0.0,0
2011-08-05,8.040336760155245,8.057615266970716,7.498938969321887,7.832993030548096,10710500,0.0,0
2011-08-08,7.1764014325218,7.481657518499812,6.911462032633246,6.934500217437744,11970000,0.0,0
2011-08-09,7.187917979756933,7.51621269611087,6.957536204485293,7.487414836883545,7692200,0.0,0
2011-08-10,7.320390703334107,7.579570436643289,6.969058224783765,7.095767974853516,9416400,0.0,0
2011-08-11,7.165449127337901,7.65901700276917,6.898341604553602,7.455783367156982,7648900,0.1,0
2011-08-12,7.682241032132383,7.775148421535998,7.455780758713706,7.577721118927002,3801200,0.0,0
2011-08-15,7.635788292022997,8.048062827071574,7.635788292022997,7.984189510345459,5031500,0.0,0
2011-08-16,7.8622508097616866,8.071291252907837,7.786763844627875,7.9725775718688965,4702400,0.0,0
2011-08-17,8.082905960788773,8.088712778978085,7.839025134524301,7.9783854484558105,4173300,0.0,0
2011-08-18,7.624176812742229,7.6299836301450075,7.037701545507769,7.078348159790039,9245700,0.0,0
2011-08-19,6.938988634005261,7.287389964036184,6.735754986294429,6.758981704711914,4722500,0.0,0
2011-08-22,7.1886743565583,7.1886743565583,6.6776861337819,6.695106029510498,4448500,0.0,0
2011-08-23,6.782205543523428,6.979632843132193,6.677685078137985,6.909952163696289,5672000,0.0,0
2011-08-24,6.909952761124433,7.25835397335275,6.880919788245791,7.246740341186523,3274600,0.0,0
2011-08-25,7.287388920538235,7.5022361735776615,6.805434167061143,6.846080780029297,4734500,0.0,0
2011-08-26,6.822854904254812,7.223515927314554,6.72414121453006,7.153835773468018,3063600,0.0,0
2011-08-29,7.345455604180453,7.595143212615315,7.30480899025611,7.589336395263672,2961400,0.0,0
2011-08-30,7.5544947404036575,7.815795365497366,7.461587900705312,7.769341945648193,3150900,0.0,0
2011-08-31,7.908701587007588,8.059675466600664,7.850635093619145,7.960961818695068,4663400,0.0,0
2011-09-01,7.9028945904736005,8.1003218817615,7.77514797568481,7.821601390838623,4107500,0.0,0
2011-09-02,7.583529447918778,7.6822425651534365,7.484815776915587,7.560302734375,3264900,0.0,0
2011-09-06,7.113187103271485,7.299000793253072,7.014473442026647,7.258354187011719,5536900,0.0,0
2011-09-07,7.403520193798264,7.647400903307208,7.403520193798264,7.606754302978516,3907800,0.0,0
2011-09-08,7.548689910677291,7.635789957369977,7.293196034281778,7.328035831451416,3784400,0.0,0
2011-09-09,7.16544849087826,7.3396491300503355,7.037701281649596,7.089961528778076,3205700,0.0,0
2011-09-12,6.968020458056498,7.165447792971061,6.904147136547644,7.1480278968811035,2988900,0.0,0
2011-09-13,7.246742682835354,7.467396781377722,7.182869346587027,7.4035234451293945,2992000,0.0,0
2011-09-14,7.4557827256517815,7.833216983434208,7.339649150470155,7.670629978179932,3664100,0.0,0
2011-09-15,7.786764656070016,8.111939266396146,7.7519248554660365,8.036452293395996,5254200,0.0,0
2011-09-16,7.98419011343939,8.164197552382351,7.9725764801927745,8.100323677062988,4317700,0.0,0
2011-09-19,7.850637397591813,7.93773744012044,7.641596409493404,7.734503269195557,6321700,0.0,0
2011-09-20,7.868056108698111,7.873862924995863,7.612561729281817,7.635788440704346,3487600,0.0,0
2011-09-21,7.653209164849069,7.699662589364847,7.357068168234614,7.362874984741211,4624900,0.0,0
2011-09-22,7.043509001653161,7.2002892093657085,6.8983418760307185,7.153835773468018,4811000,0.0,0
2011-09-23,7.072540866784371,7.136414187612736,6.927373775454765,7.0086669921875,3304300,0.0,0
2011-09-26,6.973824809973841,7.409325934686754,6.909950957270891,7.3802924156188965,5165200,0.0,0
2011-09-27,7.641598043809754,7.804185083061177,7.368683669739783,7.40933084487915,3986100,0.0,0
2011-09-28,7.473202014334278,7.4790088310621785,7.089960970589217,7.1073808670043945,3515900,0.0,0
2011-09-29,7.298999291362569,7.380293040886211,6.997052107273145,7.211899280548096,2747400,0.0,0
2011-09-30,7.043506695603445,7.211900484042472,6.950599854225837,6.956406116485596,4581600,0.0,0
2011-10-03,6.904147054655772,6.997053904391572,6.515099206060734,6.567359447479248,4935900,0.0,0
2011-10-04,6.358319710858732,6.9622149046419555,6.102825824698704,6.915761470794678,7000000,0.0,0
2011-10-05,6.909952558955726,7.258353760990655,6.840272429302429,7.21770715713501,2532200,0.0,0
2011-10-06,7.1828680300152605,7.775150062873216,7.049314564038587,7.740309715270996,5925700,0.0,0
2011-10-07,7.734504316058626,7.734504316058626,7.386103545019603,7.4035234451293945,3947200,0.0,0
2011-10-10,7.589335605081847,7.94354367389275,7.589335605081847,7.908703327178955,3536700,0.0,0
2011-10-11,7.75773102348516,7.984191939676326,7.688050869372949,7.920318603515625,2659200,0.0,0
2011-10-12,7.955155181100607,8.43130353863543,7.949348365501403,8.320976257324219,4179800,0.0,0
2011-10-13,8.088709357570341,8.117742328699046,7.7228882729106925,7.86805534362793,5709600,0.0,0
2011-10-14,8.135162644601778,8.164196169030328,7.728694963907342,7.926121711730957,2871900,0.0,0
2011-10-17,7.850636930556494,7.862250010444117,7.548689100718844,7.560302734375,3369100,0.0,0
2011-10-18,7.554493959399915,8.111935493728643,7.537073513431113,8.019028663635254,3590600,0.0,0
2011-10-19,8.04806265181556,8.175809836254414,7.676435284383924,7.688048362731934,3234400,0.0,0
2011-10-20,7.397715339883675,7.943543950184078,7.397715339883675,7.809989929199219,3952300,0.0,0
2011-10-21,7.960961586220147,8.39065595057404,7.908701356058763,8.146775245666504,4817000,0.0,0
2011-10-24,8.18161793820251,8.361624834151447,8.135164509972556,8.2803316116333,2960400,0.0,0
2011-10-25,8.187424397587295,8.187424397587295,7.937736816429996,8.12935733795166,4055100,0.0,0
2011-10-26,8.233878005250151,8.286138249320251,8.01903076589304,8.20484447479248,3023400,0.0,0
2011-10-27,8.564854288673292,9.139715562262918,8.471947483297381,8.768088340759277,9232900,0.0,0
2011-10-28,8.878418869465698,8.907452397131154,8.593891516634878,8.744865417480469,5224900,0.0,0
2011-10-31,8.541633605957031,8.704220629927358,8.425500017406797,8.541633605957031,4352500,0.0,0
2011-11-01,8.268718472292969,8.280332106929412,7.9319308205962455,8.013224601745605,3967100,0.0,0
2011-11-02,8.181615644700859,8.315169074981636,8.065482106680967,8.193228721618652,6397300,0.0,0
2011-11-03,8.361624595086575,8.361624595086575,7.989997179872034,8.245491027832031,4592500,0.0,0
2011-11-04,8.164195996045212,8.309363061343703,8.048061900791694,8.228069305419922,3136800,0.0,0
2011-11-07,8.152585181192338,8.332592648001258,8.094518113507242,8.31517219543457,1755500,0.0,0
2011-11-08,8.43130500754392,8.651958501071935,8.384851028425457,8.500985145568848,4720700,0.0,0
2011-11-09,8.204843788152255,8.251297211489558,7.746115817370012,7.775149345397949,3980400,0.0,0
2011-11-10,7.997464146411174,8.073519102407374,7.845354234418773,7.9506611824035645,2555800,0.1,0
2011-11-11,8.120321392229462,8.430391142520326,8.061817413109543,8.41869068145752,2970000,0.0,0
2011-11-14,8.336785005332118,8.693657706458055,8.289982046428232,8.442091941833496,2783400,0.0,0
2011-11-15,8.34848648395716,8.477194349065922,8.208077041574846,8.219778060913086,2086000,0.0,0
2011-11-16,8.137872924966153,8.231478851676208,7.962361533417135,8.178825378417969,3051000,0.0,0
2011-11-17,8.120322192475124,8.149574184917824,7.722496434299244,7.786850929260254,4186900,0.0,0
2011-11-18,7.862908382492232,8.02671938062217,7.775152929014852,7.798554420471191,2451100,0.0,0
2011-11-21,7.6522912606137306,7.76929866133934,7.5235828408479115,7.605488300323486,3713000,0.0,0
