Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-07-14,12.790209341252726,13.059020884491627,12.608111412468263,12.729510307312012,12455200,0.0,0
2011-07-15,12.798879913971998,12.946292551377974,12.608110472570925,12.894264221191406,9404000,0.0,0
2011-07-18,12.824893568353573,13.06769051113822,12.486711492110416,12.686152458190918,10637300,0.0,0
2011-07-19,12.816221849918232,13.206431423136099,12.75552282187343,13.16307544708252,8934000,0.0,0
2011-07-20,13.18909093544286,13.293146780210254,12.954964664494467,13.076363563537598,6013500,0.0,0
2011-07-21,13.059019864520764,13.241117779082524,12.729509313077472,13.13706111907959,9925700,0.0,0
2011-07-22,13.163073707504156,13.47524115943122,13.163073707504156,13.293143272399902,8288600,0.0,0
2011-07-25,13.171747384351841,13.35384531256695,13.085034597130841,13.258460998535156,6083900,0.0,0
2011-07-26,13.353845287044852,13.813426283590818,13.31048930699837,13.457901954650879,11230800,0.0,0
2011-07-27,13.336501788488174,13.336501788488174,13.015662770361907,13.04167652130127,8270000,0.0,0
2011-07-28,13.041677150320089,13.15440451244398,12.842237005228624,12.989648818969727,8530700,0.0,0
2011-07-29,12.833567005222033,13.024336473579774,12.729511157107549,12.850909233093262,8538300,0.0,0
2011-08-01,13.015664796853738,13.119720643774546,12.69482572877399,12.885594367980957,7809300,0.0,0
2011-08-02,12.781537105765187,12.989648776562673,12.365313764170214,12.373985290527344,8812600,0.0,0
2011-08-03,12.373986731491689,12.434685769135525,11.949090987097742,12.356643676757812,14065800,0.0,0
2011-08-04,12.131188141365573,12.209230228689215,11.662936444386045,11.671607971191406,14069300,0.0,0
2011-08-05,11.801675249411142,11.905731069768196,10.691745671973738,11.290067672729492,27488100,0.0,0
2011-08-08,10.691747786819928,11.125314204215584,10.206153862435686,10.370908737182617,26487500,0.0,0
2011-08-09,10.579018823712747,10.665732424900124,9.73789986925907,10.388249397277832,26655800,0.0,0
2011-08-10,10.188810348756473,10.657062025322961,9.8939850659253,10.353565216064453,22142000,0.0,0
2011-08-11,10.431606222628348,11.090627277722309,10.379578723362199,10.951886177062988,16174400,0.0,0
2011-08-12,11.090627181390435,11.142655507166864,10.743774432754858,10.908529281616211,7321100,0.0,0
2011-08-15,10.986571380308446,11.290068156235625,10.95188610537067,11.272725105285645,7294700,0.0,0
2011-08-16,11.15132874478018,11.463497116594045,11.047272896496349,11.220699310302734,11135300,0.0,0
2011-08-17,11.281396470398565,11.420137568177502,10.951885949692505,11.142655372619629,12322000,0.0,0
2011-08-18,10.804474405173199,10.86517343477053,10.318879687507797,10.379579544067383,15725100,0.0,0
2011-08-19,11.159999860150629,11.697622136580991,10.891189135416619,10.995244979858398,30481100,0.0,0
2011-08-22,11.272726699804823,11.359440312895934,10.795803481728312,10.891188621520996,13719500,0.0,0
2011-08-23,10.977902722548405,11.32475638949559,10.91720368229167,11.316084861755371,13322100,0.0,0
2011-08-24,11.264054015616772,11.350767619797253,11.003914030037546,11.33342456817627,9998600,0.0,0
2011-08-25,11.350767254939628,11.489508355598948,10.891187152265084,10.951886177062988,13971900,0.0,0
2011-08-26,10.873842811904314,11.26405231798257,10.752443949740417,11.177339553833008,9099400,0.0,0
2011-08-29,11.342096994120162,11.428810605182424,11.220698104025454,11.411467552185059,12462500,0.0,0
2011-08-30,11.34209448394069,11.541535414459641,11.290066990387642,11.463493347167969,9209400,0.0,0
2011-08-31,11.515523152908097,11.766991627472127,11.307411482985229,11.402795791625977,11133200,0.0,0
2011-09-01,11.46349403999125,11.55887833524468,11.290067672729492,11.290067672729492,6722300,0.0,0
2011-09-02,11.055940691669113,11.220695522426743,10.89118586091148,11.177339553833008,8173100,0.0,0
2011-09-06,10.683075832339117,11.142656811793561,10.665733606357934,11.125313758850098,7914000,0.0,0
2011-09-07,11.316080735613367,11.749647040985819,11.298737686456661,11.706290245056152,8481600,0.0,0
2011-09-08,11.671605483749595,12.027129737377344,11.532864392281413,11.645591735839844,9097500,0.0,0
2011-09-09,11.506851100233131,12.252584909899056,11.506851100233131,11.87104606628418,18818400,0.0,0
2011-09-12,11.706293136944911,12.486712348622984,11.532866737345596,12.478041648864746,16467900,0.0,0
2011-09-13,12.521394789718133,12.677478927451597,12.391325226248325,12.642793655395508,12883700,0.0,0
2011-09-14,12.703496238726158,13.015664601772094,12.547412884165539,12.833566665649414,14199600,0.0,0
2011-09-15,12.963637634744353,13.379861887110351,12.911610120050126,13.180420875549316,19788800,0.0,0
2011-09-16,13.076362555895413,13.327831034779466,12.989648945123415,13.154404640197754,11739900,0.0,0
2011-09-19,12.928950335943881,13.319159943235258,12.781537688995225,13.215104103088379,10912700,0.0,0
2011-09-20,13.154404495294665,13.34517394071426,13.00699185478347,13.024334907531738,11864100,0.0,0
2011-09-21,13.050350079160674,13.249790245684965,12.876923667625993,12.885594367980957,10940600,0.0,0
2011-09-22,12.408671790785405,12.74685308238901,12.339300400060143,12.634125709533691,17787800,0.0,0
2011-09-23,12.443354928769713,13.336501403556488,12.330627575336475,13.267130851745605,15147600,0.0,0
2011-09-26,13.362517162740179,13.440559252001256,12.88559392711541,13.310489654541016,10702500,0.0,0
2011-09-27,13.39719889055138,13.579296774875703,13.119716715185598,13.206429481506348,13284600,0.0,0
2011-09-28,13.275803585950323,13.319159564557136,12.885593162790743,12.91160774230957,12525900,0.0,0
2011-09-29,13.145731673432026,13.267130549819447,12.625452546690633,12.972305297851562,10857400,0.0,0
2011-09-30,12.781537437115656,12.89426480179389,12.573425760923053,12.590768814086914,14144100,0.0,0
2011-10-03,12.478037555707257,12.642792374541681,12.217897628160557,12.269925117492676,12397900,0.0,0
2011-10-04,12.122517771208988,12.7034968912044,11.89706384149445,12.61678409576416,17981700,0.0,0
2011-10-05,12.608112133008337,13.033007048800268,12.28727306433102,13.006993293762207,11467800,0.0,0
2011-10-06,13.01566499474933,13.48391672649364,12.972308184465854,13.379860877990723,13283600,0.0,0
2011-10-07,13.42321619795998,13.518601341262332,13.145733948998222,13.310489654541016,8948500,0.0,0
2011-10-10,13.527270754234534,13.796081434165789,13.414543401470322,13.587969779968262,7743700,0.0,0
2011-10-11,13.527274960762785,13.587974005371878,13.102379167611756,13.275806427001953,12966900,0.0,0
2011-10-12,13.397202236301604,13.397202236301604,12.954964288648513,13.102376937866211,19165700,0.0,0
2011-10-13,13.024334247242738,13.189089105187424,12.954962866728827,13.119718551635742,16933100,0.0,0
2011-10-14,13.301817153147354,13.301817153147354,12.746851868913337,12.989648818969727,16351200,0.0,0
2011-10-17,12.911605140824605,12.911605140824605,12.209227347617702,12.399996757507324,19387600,0.0,0
2011-10-18,12.40866981138139,12.677480496341987,12.235242602676491,12.625452995300293,17788000,0.0,0
2011-10-19,12.60811145158987,12.686153539448556,11.758321665933778,11.879719734191895,25561200,0.0,0
2011-10-20,11.264058067451206,11.819023514518005,11.264058067451206,11.550211906433105,30417300,0.0,0
2011-10-21,11.740980712789149,11.940421731550368,11.281400457240423,11.39412784576416,24073100,0.0,0
2011-10-24,11.446152570799327,11.983774797051652,11.446152570799327,11.966432571411133,22294800,0.0,0
2011-10-25,11.90573307613082,12.096502525748432,11.60223708901792,11.619579315185547,11992400,0.0,0
2011-10-26,11.827694276879804,11.957763894546138,11.48084058483214,11.845036506652832,11398000,0.0,0
2011-10-27,12.200558662414553,12.330629083187274,11.732306966949835,12.20055866241455,17821600,0.0,0
2011-10-28,12.165871948613667,12.391326656481775,12.027130844375511,12.217900276184082,11434300,0.0,0
2011-10-31,12.044475603676386,12.269929516549464,12.00979032269881,12.13118839263916,9183400,0.0,0
2011-11-01,11.766989736887275,11.853703332237457,11.54153587750864,11.723633766174316,15092900,0.0,0
2011-11-02,11.871049117527072,12.02713330521203,11.7062942292748,11.793007850646973,8687300,0.0,0
2011-11-03,11.89706206930322,12.061816934971398,11.498180954200913,12.053145408630371,11790300,0.0,0
2011-11-04,11.931747612466468,12.399999294762802,11.879719280228082,12.347970962524414,11724900,0.0,0
2011-11-07,12.347971228943532,12.495383875343526,12.148531076144895,12.478041648864746,11138300,0.0,0
2011-11-08,12.616781669798687,12.738179725464981,12.330627928639236,12.677480697631836,14345400,0.0,0
2011-11-09,12.339301560077532,12.538742569867109,12.183218190418765,12.235245704650879,11897600,0.0,0
2011-11-10,12.417342551003347,12.651468825055645,12.15720334911727,12.556083679199219,13609800,0.0,0
2011-11-11,12.651467365994979,13.033005424531835,12.599439035440641,12.937621116638184,11439000,0.0,0
2011-11-14,12.885592117832374,13.041676274438545,12.582096157385305,12.868249893188477,9279700,0.0,0
2011-11-15,12.824895065275811,13.154405653853729,12.720839220508417,13.076363563537598,12147200,0.0,0
2011-11-16,12.972307270037192,13.093706164880938,12.686153500084792,12.729510307312012,12261900,0.0,0
2011-11-17,12.252587450187484,12.400000103015515,11.775664210271053,11.931748390197754,26839400,0.0,0
2011-11-18,12.573426382004314,12.920279192791915,12.443356784699548,12.703495979309082,31036600,0.0,0
2011-11-21,12.486711159458553,12.677480594331138,12.252585749036845,12.469368934631348,15624300,0.0,0
