Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-07-14,5.841214196743018,5.8524367673043,5.644824028015137,5.644824028015137,6354400,0.0,0
2011-07-15,5.71215831160996,5.773880849363098,5.6504352387351595,5.661657810211182,5470100,0.0,0
2011-07-18,5.611157160396176,5.611157160396176,5.386711088028988,5.420377731323242,9824800,0.0,0
2011-07-19,5.543823983731915,5.594324489670878,5.470878867944714,5.4821014404296875,9978800,0.0,0
2011-07-20,5.555045294126124,5.611157078964424,5.4596555809739975,5.526989936828613,11276200,0.0,0
2011-07-21,5.588712833065149,5.751436377461636,5.583101547194522,5.667269229888916,16566800,0.0,0
2011-07-22,5.689714167573251,5.762659282748489,5.644824948253366,5.751436710357666,14495000,0.0,0
2011-07-25,5.700935141026708,5.7626582074150745,5.672879250406687,5.7289910316467285,8816100,0.0,0
2011-07-26,5.751436843709886,5.762659416360915,5.717769660878516,5.7570481300354,12742700,0.0,0
2011-07-27,5.594324064124092,5.605546100633724,5.274487729213743,5.3193769454956055,22921700,0.0,0
2011-07-28,5.319376964650994,5.341822107994419,5.106153454105156,5.139820098876953,24552100,0.0,0
2011-07-29,5.094930758764858,5.252043012503578,4.999541042357363,5.207153797149658,22383900,0.0,0
2011-08-01,5.308155207666878,5.324988530939342,5.162264978980998,5.223988056182861,10330900,0.0,0
2011-08-02,5.195931284227051,5.195931284227051,5.117374897003174,5.117374897003174,14646500,0.0,0
2011-08-03,5.100541576570061,5.257653815896205,5.072485685767133,5.117374897003174,9843000,0.0,0
2011-08-04,4.954650266323497,5.010762035401914,4.88731646450229,4.949038982391357,17456800,0.0,0
2011-08-05,5.01076374488548,5.145431394471416,4.892929417717369,5.050041675567627,16993300,0.0,0
2011-08-08,4.836818990643772,4.870486180075507,4.573094367980957,4.573094367980957,14180200,0.0,0
2011-08-09,4.634816627318849,4.954652461451215,4.601149443931467,4.943430423736572,13236500,0.0,0
2011-08-10,4.707761393180853,4.7807065057947185,4.578704490826572,4.584315776824951,8577300,0.0,0
2011-08-11,4.690926141512178,4.89292809646557,4.59553644836675,4.819983005523682,7202200,0.0,0
2011-08-12,4.870484671178276,5.00515231694095,4.819984170236859,4.971485137939453,7353200,0.0,0
2011-08-15,5.094929585871991,5.195930564727921,5.072484983361956,5.1622633934021,4771200,0.0,0
2011-08-16,5.083708755147267,5.223987687809898,5.02759696803355,5.173487186431885,8919300,0.0,0
2011-08-17,5.223987004420022,5.403543843500048,5.190319829531721,5.3642659187316895,7818900,0.0,0
2011-08-18,5.15665266913276,5.15665266913276,4.937817904669487,5.038818359375,9147600,0.0,0
2011-08-19,5.016374403901007,5.139820014658786,4.89292932826489,4.920985221862793,4558100,0.0,0
